,Dataset,Number of Total Matches,Detector/Descriptor,Number of Good Matches,Recall Rate of Matches,1 - Precision Rate of Matches,F-Score
181,Gravel_Pit,242.44285714285715,AGAST+SIFT,22.12857142857143,0.09127334865358554,0.9087266513464145,0.09127334865358551
182,Gravel_Pit,252.76666666666668,AGAST+SIFT,56.53333333333333,0.2236581827772649,0.7763418172227351,0.2236581827772649
183,Gravel_Pit,338.2952380952381,AGAST+SIFT,31.28095238095238,0.0924664283100138,0.9075335716899862,0.09246642831001382
184,Gravel_Pit,422.3666666666667,AGAST+SIFT,103.75238095238095,0.24564528676279918,0.7543547132372009,0.24564528676279912
185,Gravel_Pit,320.5857142857143,AGAST+SIFT,0.05238095238095238,0.00016339141155325817,0.9998366085884468,0.00016339141155322564
186,Gravel_Pit,252.92380952380952,AGAST+SIFT,0.16666666666666666,0.0006589599728885039,0.9993410400271115,0.0006589599728884774
187,Gravel_Pit,212.22380952380954,AGAST+SIFT,0.9285714285714286,0.004375434738708012,0.9956245652612921,0.004375434738707976
188,Gravel_Pit,265.0571428571429,AGAST+SIFT,1.0095238095238095,0.00380870252596026,0.9961912974740398,0.0038087025259602382
189,Gravel_Pit,244.9904761904762,AGAST+SIFT,24.97142857142857,0.1019281604727103,0.8980718395272898,0.10192816047271028
190,Gravel_Pit,153.1904761904762,AGAST+SIFT,0.1761904761904762,0.0011501398818775255,0.9988498601181225,0.0011501398818775177
191,Gravel_Pit,228.3761904761905,AGAST+SIFT,0.35714285714285715,0.0015638357763923352,0.9984361642236076,0.0015638357763923718
192,Gravel_Pit,233.7047619047619,AGAST+SIFT,0.3523809523809524,0.0015078039039895677,0.9984921960960105,0.0015078039039895462
193,Gravel_Pit,221.37142857142857,AGAST+SIFT,0.5714285714285714,0.002581311306143521,0.9974186886938564,0.002581311306143553
194,Gravel_Pit,338.1857142857143,AGAST+SIFT,2.3714285714285714,0.007012208000675875,0.9929877919993242,0.007012208000675844
195,Gravel_Pit,332.9238095238095,AGAST+SIFT,0.07142857142857142,0.0002145493034299282,0.9997854506965701,0.0002145493034299144
196,Gravel_Pit,344.3095238095238,AGAST+SIFT,0.20476190476190476,0.0005947029942604245,0.9994052970057397,0.0005947029942603839
197,Gravel_Pit,325.76190476190476,AGAST+SIFT,0.03333333333333333,0.00010232422160502851,0.999897675778395,0.00010232422160504156
198,Gravel_Pit,429.8952380952381,AGAST+SIFT,0.5190476190476191,0.0012073816433682625,0.9987926183566317,0.0012073816433682864
199,Gravel_Pit,342.1666666666667,AGAST+SIFT,22.204761904761906,0.06489457936121355,0.9351054206387865,0.0648945793612135
200,Gravel_Pit,303.76190476190476,AGAST+SIFT,35.87619047619047,0.11810628625176359,0.8818937137482364,0.11810628625176357
201,Gravel_Pit,310.8904761904762,AGAST+SIFT,7.338095238095238,0.023603473892199058,0.9763965261078008,0.023603473892199123
202,Gravel_Pit,258.1904761904762,AGAST+SIFT,3.8333333333333335,0.01484691995573589,0.985153080044264,0.01484691995573592
203,Gravel_Pit,273.81904761904764,AGAST+SIFT,2.776190476190476,0.010138777781642377,0.9898612222183576,0.010138777781642391
204,Gravel_Pit,167.05714285714285,AGAST+SIFT,1.2476190476190476,0.007468217319423066,0.9925317826805768,0.00746821731942311
205,Gravel_Pit,257.34761904761905,AGAST+SIFT,17.252380952380953,0.06703920951834651,0.9329607904816535,0.06703920951834651
206,Gravel_Pit,136.53333333333333,AGAST+SIFT,3.3142857142857145,0.024274553571428572,0.9757254464285714,0.024274553571428586
207,Gravel_Pit,189.24761904761905,AGAST+SIFT,1.1428571428571428,0.006038951235468773,0.9939610487645313,0.006038951235468744
208,Gravel_Pit,257.5047619047619,AGAST+SIFT,2.8714285714285714,0.011150972705081738,0.9888490272949183,0.011150972705081717
209,Gravel_Pit,202.63333333333333,AGAST+SIFT,1.4619047619047618,0.007214532465396094,0.992785467534604,0.0072145324653960724
210,Gravel_Pit,51.666666666666664,AKAZE,1.0095238095238095,0.019539170506912444,0.9804608294930877,0.019539170506912392
211,Gravel_Pit,51.19047619047619,AKAZE,3.257142857142857,0.06362790697674418,0.9363720930232557,0.06362790697674421
